sender_id,Nome,Cognome,Nationality
785,Frank,Sosa,Venezuela
786,Edwin,Tyler,Finland
787,Steven,Gibson,Georgia
788,Megan,Clark,Guatemala
789,Shannon,Paul,Saint Lucia
790,Robert,Shea,Grenada
791,Thomas,Travis,Mozambique
792,Lindsay,Holt,Pakistan
793,Victoria,Allen,Ireland
794,Catherine,Smith,Oman
795,Jessica,Haley,Netherlands Antilles
796,Jacob,Howell,Congo
797,Kathy,Jones,Malawi
798,Gina,Miller,Lao People's Democratic Republic
799,Robin,Gibson,Antarctica (the territory South of 60 deg S)
800,Dominique,Howell,Algeria
801,Jason,Barr,Togo
802,Linda,Ortega,Kyrgyz Republic
803,Aaron,Robinson,Puerto Rico
804,Justin,Carroll,Ghana
805,Laura,Hall,Marshall Islands
806,Lisa,Obrien,Falkland Islands (Malvinas)
807,Teresa,Walker,Peru
808,Catherine,Peterson,Puerto Rico
809,Courtney,Harris,Saint Helena
810,Patricia,Watkins,Afghanistan
811,Luis,Johnston,United States Virgin Islands
812,Sean,Henson,Guam
813,Kevin,Bird,Saint Kitts and Nevis
814,John,Fields,Greenland
815,Phillip,Stewart,Turkmenistan
816,Anthony,Hubbard,United Kingdom
817,Amanda,Smith,French Polynesia
818,Loretta,Cross,Mauritania
819,Tim,Jenkins,French Southern Territories
820,Victoria,Navarro,Morocco
821,Michael,Morgan,Peru
822,Alexander,Johnson,Switzerland
823,Jennifer,Hodge,Peru
824,Stuart,Robinson,New Caledonia
825,Brandon,Vaughan,Kazakhstan
826,Patrick,Bennett,Cambodia
827,Bridget,Duncan,Holy See (Vatican City State)
828,Daniel,Johnson,Bosnia and Herzegovina
829,Susan,Flores,Canada
830,Samantha,White,Vanuatu
831,Frank,Green,Saudi Arabia
832,Benjamin,Rodriguez,Aruba
833,Michelle,Jackson,Anguilla
834,Kim,Harris,Czech Republic
835,Kelly,Reed,Iran
836,Kenneth,Gonzalez,Libyan Arab Jamahiriya
837,James,Terry,Brazil
838,Nathan,Ingram,Romania
839,Anne,Stewart,Belgium
840,Rebecca,West,British Indian Ocean Territory (Chagos Archipelago)
841,Susan,Meyer,Austria
842,Brandon,Wheeler,Romania
843,Tonya,Foster,Samoa
844,Sarah,Sullivan,Andorra
845,Sheena,Watson,Hungary
846,Jennifer,Stevenson,Tuvalu
847,Kevin,Gutierrez,Bolivia
848,James,Bowman,Panama
849,Mariah,Williams,Uzbekistan
850,Gregory,Smith,Lesotho
851,Stacie,Long,Congo
852,Karen,Edwards,Malta
853,Stacy,Cole,Palau
854,Stephanie,Miller,Guam
855,Gregory,Ruiz,Senegal
856,Sandra,Wright,French Southern Territories
857,Angel,Avery,France
858,Beth,Thomas,Ethiopia
859,Dustin,Wells,Vietnam
860,Adam,Roberts,Ukraine
861,Heather,Wright,Eritrea
862,Stephanie,Jones,Denmark
863,Anthony,Miller,Antarctica (the territory South of 60 deg S)
864,Jillian,Spencer,Palau
865,Sarah,Wong,South Georgia and the South Sandwich Islands
866,Scott,Sanchez,Suriname
867,John,Davis,Guadeloupe
868,Monica,Gordon,Aruba
869,Michelle,Hanna,Uganda
870,Jeffrey,Boyer,Thailand
871,Richard,Rose,Norfolk Island
872,Candace,Caldwell,Kenya
873,Michelle,Trevino,Kiribati
874,Jackson,Burns,Portugal
875,Ronald,Watson,Mongolia
876,Robin,Taylor,Reunion
877,Rachel,Howard,Azerbaijan
878,Clarence,Mccormick,Cameroon
879,Shawn,Parker,Greenland
880,Lauren,Ray,Peru
881,James,Singh,Belarus
882,Barbara,Pierce,Macao
883,Isaiah,Vargas,Oman
884,Adam,Pittman,Denmark
885,Jacqueline,Bell,Timor-Leste
886,Lauren,Mitchell,Finland
887,Melissa,Campbell,Tunisia
888,Michael,Jackson,United States Virgin Islands
889,Hunter,Bean,Greenland
890,Kimberly,Franklin,American Samoa
891,Erin,Nguyen,Nepal
892,Derek,Baker,Armenia
893,Mark,Johnson,Macao
894,Tyler,Henson,Western Sahara
895,Samantha,Lynch,British Indian Ocean Territory (Chagos Archipelago)
896,Beth,Payne,American Samoa
897,Douglas,Heath,Kenya
898,Jennifer,Baker,India
899,John,Walker,Gabon
900,Marie,Williamson,Malawi
901,Anthony,Colon,Tajikistan
902,Brittany,Booth,Cape Verde
903,James,Martinez,Chad
904,Christian,Duncan,South Georgia and the South Sandwich Islands
905,Zachary,Dean,Swaziland
906,Larry,Russell,Ghana
907,Paul,Huynh,Saudi Arabia
908,Laura,Alvarez,Guam
909,Dwayne,Barnett,Angola
910,Timothy,Thomas,Taiwan
911,Jason,Robinson,Sao Tome and Principe
912,Jodi,Frank,Fiji
913,John,Reynolds,Svalbard & Jan Mayen Islands
914,David,Burns,Sweden
915,Regina,Johnson,Thailand
916,John,Hawkins,Croatia
917,Christy,Cole,Guinea
918,Karen,Thompson,Bosnia and Herzegovina
919,George,Johnson,Armenia
920,Matthew,Martinez,Mali
921,Taylor,Garcia,Liechtenstein
922,Kevin,Green,France
923,Shannon,Jones,Sao Tome and Principe
924,Robert,Walton,Gambia
925,Gregory,Winters,Sweden
926,Katie,Bruce,Guyana
927,Teresa,Stone,Qatar
928,Michaela,Ferguson,Comoros
929,Joseph,Hamilton,Egypt
930,Kelly,Berry,Guinea-Bissau
931,Grant,Richards,Barbados
932,Emily,Stevenson,Zambia
933,Leslie,Greene,Solomon Islands
934,Luis,Martin,Panama
935,Carl,Delacruz,Turkey
936,Julie,Garner,Christmas Island
937,Daniel,Hamilton,French Southern Territories
938,Brittany,Bates,French Guiana
939,Stephen,Koch,Iran
940,James,Davis,United States of America
941,Karen,Anderson,Cape Verde
942,Ryan,Holland,Brunei Darussalam
943,Denise,Wolf,Saudi Arabia
944,Kimberly,Evans,Gabon
945,Matthew,Banks,Bangladesh
946,Bruce,Jones,Ethiopia
947,Brenda,Thompson,Liechtenstein
948,Stephen,Richardson,Panama
949,Stephanie,Edwards,Pakistan
950,Carl,Wells,Armenia
951,Karen,Wilson,Guatemala
952,Teresa,Cruz,Falkland Islands (Malvinas)
953,Danielle,Baxter,El Salvador
954,Calvin,Mack,Fiji
955,Jeffrey,Hicks,Costa Rica
956,Andrea,Guzman,Singapore
957,Stephen,Johnson,Brazil
958,James,Anderson,Guam
959,Robert,Meza,Senegal
960,Colleen,Hopkins,Panama
961,Stephen,Ingram,Cayman Islands
962,Haley,Johnson,Argentina
963,Benjamin,Smith,Russian Federation
964,Margaret,Wallace,Central African Republic
965,James,Peterson,Zimbabwe
966,Robert,Brewer,Jamaica
967,Dan,Willis,Dominica
968,Anthony,Butler,Mayotte
969,Zachary,Good,Russian Federation
970,Christopher,Smith,Turkey
971,Gwendolyn,Gonzalez,Gibraltar
972,Donna,White,Togo
973,Isaiah,Mccoy,Puerto Rico
974,Andre,Moore,Maldives
975,Bradley,Juarez,Lebanon
976,Christine,Velasquez,Azerbaijan
977,Denise,Harvey,Paraguay
978,Matthew,Torres,Bahrain
979,Michael,Price,Marshall Islands
980,Crystal,Davis,Malta
981,Dalton,Bryant,Saint Kitts and Nevis
982,Curtis,Murphy,Iran
983,Brian,Allen,Wallis and Futuna
984,Jose,Fields,Seychelles
985,Wendy,Miller,Jersey
986,Crystal,Clarke,Belgium
987,April,Green,Colombia
988,Julie,Mahoney,Guinea
989,Angela,Wallace,Nigeria
990,Maria,Hall,Lebanon
991,James,Haynes,Ukraine
992,Eric,Gomez,Nauru
993,Amber,Hendricks,Thailand
994,Christopher,Fleming,Haiti
995,Micheal,Farrell,Saint Martin
996,Calvin,Calhoun,Kiribati
997,Phyllis,Woodard,Cuba
998,Jim,Jackson,Russian Federation
999,Michael,James,Mauritius
1000,Kimberly,White,Niger
1001,Christian,Leach,Faroe Islands
1002,Angela,Alvarez,Marshall Islands
1003,Edward,Lambert,Northern Mariana Islands
1004,Aaron,Rogers,Russian Federation
1005,Jennifer,Jones,Guyana
1006,Jerry,Anderson,Portugal
1007,Ryan,Bates,Czech Republic
1008,Sabrina,Munoz,Bouvet Island (Bouvetoya)
1009,Lori,Hall,Falkland Islands (Malvinas)
1010,Michaela,Wright,French Southern Territories
1011,Ashley,Brown,Tunisia
1012,Justin,Warren,Marshall Islands
1013,Kelly,Martinez,Montserrat
1014,Heather,Hernandez,South Georgia and the South Sandwich Islands
1015,Curtis,Hernandez,Azerbaijan
1016,Michael,Dorsey,Maldives
1017,Meredith,Vasquez,Yemen
1018,Kim,Johnson,Taiwan
1019,Anna,Rodriguez,Bahamas
1020,Colleen,Booker,Central African Republic
1021,Crystal,Pineda,Myanmar
1022,Caitlin,Ramirez,Zimbabwe
1023,Patrick,Swanson,Ghana
1024,Claire,Gallagher,Congo
1025,Gregory,Conway,Micronesia
1026,John,Green,Nigeria
1027,Kendra,Mitchell,Iceland
1028,Jonathan,Espinoza,Uruguay
1029,Shannon,Butler,Guadeloupe
1030,Anthony,Smith,Indonesia
1031,John,Johnson,Liberia
1032,Mark,Powers,Mali
1033,Becky,Fox,Bangladesh
1034,Pamela,Wilson,Swaziland
1035,Shane,Williams,Ukraine
1036,Jeffrey,Miller,Palestinian Territory
1037,Brian,Guerrero,Brunei Darussalam
1038,Laura,Peters,Netherlands Antilles
1039,David,Lester,Germany
1040,Kelly,Patel,Norfolk Island
1041,Jessica,Rivera,Thailand
1042,Elizabeth,Turner,Suriname
1043,Robin,Cruz,Belarus
1044,Bethany,Lynch,Jordan
1045,Rebecca,Hansen,Slovakia (Slovak Republic)
1046,Anne,Norris,Lao People's Democratic Republic
1047,Angela,Hernandez,Cambodia
1048,Monica,Hays,Afghanistan
1049,Gabriel,James,Antigua and Barbuda
1050,John,Howard,Malawi
1051,Joseph,Gray,Vanuatu
1052,Jesse,Moses,British Virgin Islands
1053,Frances,Howell,Saudi Arabia
1054,John,Page,Liberia
1055,Nathan,Rhodes,Marshall Islands
1056,Courtney,Thomas,Ireland
1057,Frances,Jimenez,Belgium
1058,Veronica,Hansen,Canada
1059,Colleen,Donaldson,Ethiopia
1060,Dominic,Clayton,Wallis and Futuna
1061,Wayne,Herman,Jersey
1062,Mark,Harrington,Falkland Islands (Malvinas)
1063,Seth,Edwards,India
1064,Christina,Williams,Bouvet Island (Bouvetoya)
1065,Elizabeth,Hess,Algeria
1066,Laurie,Johnston,Comoros
1067,Thomas,Jones,Mauritius
1068,Jason,Stuart,Jordan
1069,Steve,Knight,Azerbaijan
1070,Patricia,Thompson,Ghana
1071,Laura,Moreno,Austria
1072,Thomas,Davis,British Virgin Islands
1073,Martin,Hartman,Estonia
1074,Alexander,Terrell,Mayotte
1075,Debra,Webb,Montenegro
1076,Howard,Ross,Benin
1077,James,Evans,Guyana
1078,Lisa,Hall,Monaco
1079,Michael,Garcia,Saudi Arabia
1080,Andrew,Parker,Saint Vincent and the Grenadines
1081,Amanda,Robinson,Tanzania
1082,Matthew,Cruz,French Southern Territories
1083,Andrea,Martinez,North Macedonia
1084,William,Blake,Congo
1085,Jesse,Becker,Malawi
1086,Brenda,Hughes,Belize
1087,Karla,Simmons,Tonga
1088,Jennifer,Martin,Haiti
1089,Larry,Phillips,Sudan
1090,Collin,Vance,United States of America
1091,Donald,Aguirre,North Macedonia
1092,Steven,Wright,Uganda
1093,John,Cisneros,Greece
1094,Gerald,Miller,Nepal
1095,Erica,Walton,Guyana
1096,Brian,Carr,Hong Kong
1097,Ricky,Foley,Estonia
1098,Jason,Cunningham,Jordan
1099,Caleb,Cowan,Kyrgyz Republic
1100,Stephen,Lawrence,Korea
1101,Donald,Charles,Belgium
1102,Allen,Choi,Saint Barthelemy
1103,Courtney,Mccall,Colombia
1104,Heather,Alvarez,Vanuatu
1105,Melissa,Gonzalez,Sierra Leone
1106,Brittany,Herrera,Uganda
1107,Robert,Smith,Poland
1108,Haley,Boyd,Malaysia
1109,Norma,Cohen,Czech Republic
1110,Dakota,Marshall,Syrian Arab Republic
1111,Nicole,Baldwin,Western Sahara
1112,Lucas,Knox,Liechtenstein
1113,Jonathan,Skinner,Burkina Faso
1114,Maria,Rodriguez,Andorra
1115,Elizabeth,Robinson,Greenland
1116,James,Reed,Mali
1117,Lauren,Hinton,Lesotho
1118,Nicholas,Cochran,Austria
1119,Crystal,Ellis,Botswana
1120,Jason,Elliott,Uganda
1121,Patrick,Torres,Indonesia
1122,April,Duffy,Bolivia
1123,Justin,Christian,Saint Vincent and the Grenadines
1124,William,Terrell,Antigua and Barbuda
1125,Ian,Patterson,Malawi
1126,Guy,Nelson,Zambia
1127,Donald,Pena,Trinidad and Tobago
1128,Dennis,Williams,Bermuda
1129,David,Gomez,French Southern Territories
1130,Katherine,White,Italy
1131,Amy,Wilson,Cyprus
1132,Samuel,Lawson,South Africa
1133,Alisha,Gregory,Togo
1134,Brandon,Smith,Montenegro
1135,Christina,Mcclure,Somalia
1136,Edward,Valdez,India
1137,Dwayne,Kramer,Lithuania
1138,Wendy,Burns,New Caledonia
1139,Cindy,Taylor,Portugal
1140,Daniel,Johnson,Suriname
1141,Jonathan,Allen,Micronesia
1142,Karen,Collier,Montserrat
1143,Ashley,Thompson,Papua New Guinea
1144,Alyssa,Murray,Jersey
1145,Ronald,Villegas,Madagascar
1146,Molly,Willis,British Indian Ocean Territory (Chagos Archipelago)
1147,Michael,Diaz,Portugal
1148,John,Allen,Georgia
1149,Holly,Reeves,Cape Verde
1150,Kimberly,White,Malta
1151,Michael,Johnson,Uruguay
1152,Keith,Gaines,Trinidad and Tobago
1153,Christopher,Morgan,Russian Federation
1154,Michael,Fowler,United States Virgin Islands
1155,James,Burgess,Ghana
1156,Diane,George,Monaco
1157,Daniel,Conley,British Virgin Islands
1158,Haley,Kennedy,Tajikistan
1159,Peter,Terry,Jamaica
1160,Annette,Gonzales,Myanmar
1161,Jessica,Wood,Latvia
1162,William,Lopez,Guadeloupe
1163,James,White,Senegal
1164,Bethany,Clark,Cayman Islands
1165,Marc,Alvarado,Cocos (Keeling) Islands
1166,Bryan,Rodriguez,Myanmar
1167,Kelly,Hill,Nicaragua
1168,Cristian,Bowman,Niue
1169,Ann,Clark,Guadeloupe
1170,Teresa,Jackson,Faroe Islands
1171,Robert,Jones,Venezuela
1172,Rodney,Rivera,Lebanon
1173,Heather,Campbell,Saint Kitts and Nevis
1174,Carl,Murphy,French Guiana
1175,Dana,Ross,French Polynesia
1176,David,Alexander,Svalbard & Jan Mayen Islands
1177,Catherine,Williams,Jersey
1178,Toni,Jordan,Palestinian Territory
1179,Christopher,Snyder,Kenya
1180,Jessica,Lewis,Canada
1181,Amanda,Meyer,Oman
1182,David,Davidson,El Salvador
1183,Amy,Reed,Mongolia
1184,Rachel,Barnes,Cayman Islands
1185,Tiffany,Jackson,Guinea
1186,Catherine,Atkins,Grenada
1187,Krista,Johnson,Saint Pierre and Miquelon
1188,Tiffany,Houston,Venezuela
1189,Dawn,Dunn,Armenia
1190,John,Robles,Luxembourg
1191,Gregory,Brewer,Algeria
1192,Douglas,Perez,Cameroon
1193,Kimberly,Hart,Antigua and Barbuda
1194,Anthony,Powell,Yemen
1195,Matthew,Day,Kyrgyz Republic
1196,Jacqueline,Brown,Bermuda
1197,Christopher,Boyd,Timor-Leste
1198,Patricia,Shaw,Tajikistan
1199,James,Knight,Barbados
1200,Cameron,Perez,Yemen
1201,Michael,Smith,Sudan
1202,Joshua,Reyes,Equatorial Guinea
1203,John,Gibson,Jersey
1204,Jacob,Walters,Brunei Darussalam
1205,David,Johnson,Slovenia
1206,Michael,Williams,Russian Federation
1207,Lynn,Jackson,Tonga
1208,John,Taylor,Mayotte
1209,Alyssa,Booth,Congo
1210,Betty,Wells,Argentina
1211,James,Sims,North Macedonia
1212,Stephanie,Smith,Germany
1213,Lori,Levy,Mexico
1214,Christopher,Walsh,French Polynesia
1215,Samantha,Park,Turkey
1216,Anthony,Walters,Belarus
1217,Laurie,Rose,Nauru
1218,Zachary,Park,Russian Federation
1219,Rebecca,Evans,Tunisia
1220,Daniel,Medina,Swaziland
1221,Jeffrey,Hays,Albania
1222,David,Little,Namibia
1223,Isabel,Cook,South Africa
1224,Antonio,Gallegos,Iceland
1225,Mary,Walker,Bolivia
1226,Joseph,Reid,Nicaragua
1227,Leah,Hill,Morocco
1228,Heather,Sanders,Azerbaijan
1229,Luis,Reid,Andorra
1230,Kristen,Vaughn,Ukraine
1231,Steven,Parks,Saint Vincent and the Grenadines
1232,Michael,Newman,Nepal
1233,Kelsey,Castillo,Lebanon
1234,Marcus,White,Faroe Islands
1235,Kayla,Graham,Monaco
1236,John,Johnson,Ireland
1237,David,Alvarado,Czech Republic
1238,Tyler,Bird,Bahamas
1239,Mark,Brown,Kuwait
1240,Kristen,Underwood,Indonesia
1241,Justin,Smith,San Marino
1242,Katherine,Smith,United States of America
1243,William,Gibson,Malta
1244,Roy,Moore,Mauritius
1245,Melissa,Alvarez,Guatemala
1246,James,Gill,Switzerland
1247,Shirley,Smith,Sudan
1248,Kristin,Rowland,United Kingdom
1249,Carlos,Jackson,South Africa
1250,Thomas,Hernandez,Bahamas
1251,Madeline,Moore,Cocos (Keeling) Islands
1252,Daniel,Horton,Wallis and Futuna
1253,Lindsey,Haley,Guinea
1254,Marcus,Moore,Austria
1255,Robert,Hendrix,Norfolk Island
1256,Aaron,Gutierrez,Mauritius
1257,Marc,Madden,Belarus
1258,Nathan,Barrett,Suriname
1259,Paul,Hill,Nauru
1260,John,Mathews,Portugal
1261,Harold,Alvarado,Latvia
1262,Ashley,Wells,Namibia
1263,Tamara,Carlson,Tokelau
1264,Eric,Ramirez,Belarus
1265,Edward,Moore,Dominica
1266,Cristina,Cook,Botswana
1267,Victor,Gonzalez,Saint Barthelemy
1268,Isaac,Rogers,Georgia
1269,Tammy,Shelton,Slovakia (Slovak Republic)
1270,Jennifer,Hawkins,Equatorial Guinea
1271,Angela,Duncan,Isle of Man
1272,Christopher,Ward,Ireland
1273,Ebony,Richardson,Norway
1274,Raymond,Taylor,Norfolk Island
1275,Jose,Buckley,Uzbekistan
1276,James,Mack,Turks and Caicos Islands
1277,Elizabeth,Lester,Cape Verde
1278,Patrick,Phillips,Bouvet Island (Bouvetoya)
1279,Christina,Brown,Belarus
1280,Amanda,Mitchell,Tuvalu
1281,Kevin,Mills,Pitcairn Islands
1282,Ryan,Wright,Korea
1283,Joseph,Hughes,United States of America
1284,Zachary,Schmidt,Ecuador
1285,Richard,Walker,Honduras
1286,Tina,Hodge,Falkland Islands (Malvinas)
1287,Adam,Perez,Turkey
1288,April,Wiggins,Nicaragua
1289,Amanda,Cook,Qatar
1290,Gabriel,Peterson,Solomon Islands
1291,James,Wright,Sierra Leone
1292,Laura,Russell,Niue
1293,Linda,Bell,Estonia
1294,Olivia,Cruz,Venezuela
1295,Sarah,Jenkins,Samoa
1296,Beth,Garcia,Costa Rica
1297,Austin,Velasquez,Austria
1298,April,Morton,Cocos (Keeling) Islands
1299,Corey,Holloway,Sierra Leone
1300,David,Moore,Martinique
1301,Jerry,Brooks,Djibouti
1302,David,Davis,Brunei Darussalam
1303,James,Wolfe,Vanuatu
1304,Michael,Carson,Lebanon
1305,Cheryl,Keller,Liechtenstein
1306,Laurie,Fox,Algeria
1307,Kimberly,Richmond,Egypt
1308,Robert,Phillips,Seychelles
1309,Edward,Lewis,Reunion
1310,Nicole,Torres,Fiji
1311,Alex,Becker,Holy See (Vatican City State)
1312,Wanda,Ferguson,San Marino
1313,Robyn,Mendez,Greenland
1314,Haley,Brown,Brunei Darussalam
1315,Kristen,Lewis,Luxembourg
1316,Sara,Castillo,Jordan
1317,Nicholas,Romero,Poland
1318,Ryan,Baker,Saint Kitts and Nevis
1319,Michael,Haynes,Norway
1320,Joanne,Beard,Kazakhstan
1321,Kristina,Rodriguez,Papua New Guinea
1322,David,Gates,Nigeria
1323,David,Smith,Cook Islands
1324,Richard,Adams,Monaco
1325,Diana,Tucker,Turkey
1326,Willie,Sanders,British Virgin Islands
1327,Max,Henderson,Oman
1328,Kayla,Miller,Bulgaria
1329,Mike,Gilmore,Finland
1330,Rachael,Valenzuela,Norfolk Island
1331,Bryan,Allen,Algeria
1332,Dylan,Huerta,Libyan Arab Jamahiriya
1333,Karen,Wise,Northern Mariana Islands
1334,Christopher,Davis,Bosnia and Herzegovina
1335,Susan,Sawyer,Estonia
1336,Jimmy,Hughes,Falkland Islands (Malvinas)
1337,Cheryl,Jackson,Senegal
1338,Melanie,Johnson,Svalbard & Jan Mayen Islands
1339,Christy,Tran,Dominican Republic
1340,Bryan,Fowler,Antarctica (the territory South of 60 deg S)
1341,Amanda,Adams,Zambia
1342,Stacy,Solis,Belize
1343,Brian,Mayer,Czech Republic
1344,Ryan,Hoffman,Micronesia
1345,Heather,Burton,Iran
1346,Christopher,Soto,French Southern Territories
1347,Shannon,Burke,Christmas Island
1348,Shelly,Harris,Anguilla
1349,Paula,Martinez,Wallis and Futuna
1350,Paul,Gibbs,Uzbekistan
1351,Felicia,Cervantes,Azerbaijan
1352,Ashley,Murray,Haiti
1353,Antonio,Burke,Bhutan
1354,Kathryn,Ramirez,Holy See (Vatican City State)
1355,Sandra,Jennings,San Marino
1356,Lisa,Ferguson,Peru
1357,Lisa,Shaw,Estonia
1358,Audrey,Taylor,Fiji
1359,Julia,Elliott,Portugal
1360,Lisa,Barry,French Guiana
1361,Kathy,Lewis,Botswana
1362,Duane,Martinez,Saint Barthelemy
1363,Christine,Joseph,Saint Pierre and Miquelon
1364,Kyle,Davis,Micronesia
1365,Alex,Gordon,Guam
1366,Andrew,Olson,Senegal
1367,Jason,Miller,American Samoa
1368,Brian,Morris,Montserrat
1369,Suzanne,Olsen,Togo
1370,Juan,Riley,British Virgin Islands
1371,Theodore,Huff,Saint Pierre and Miquelon
1372,Christina,Smith,United States of America
1373,Rachel,Robinson,India
1374,Erika,Anthony,Isle of Man
1375,Beverly,Miller,Suriname
1376,Caitlin,Jones,Cyprus
1377,Gary,Contreras,Liechtenstein
1378,Kristopher,Hardy,Iraq
1379,Andrew,White,Iran
1380,Caitlin,Nelson,Cote d'Ivoire
1381,Shannon,Roach,Antarctica (the territory South of 60 deg S)
1382,Julie,Douglas,Lao People's Democratic Republic
1383,Brandon,Brown,Albania
1384,Nicole,Miller,New Caledonia
1385,Caleb,Carter,Turkmenistan
1386,Sandra,Carter,Djibouti
1387,Amber,Mccormick,Saint Lucia
1388,Julie,Davis,Guernsey
1389,Jose,Hall,Mali
1390,Karen,King,Australia
1391,Karen,Murphy,Japan
1392,Bernard,Collier,Spain
1393,Robert,Melendez,Samoa
1394,Matthew,Rodriguez,Turks and Caicos Islands
1395,Cheryl,Padilla,Bangladesh
1396,Paul,Miller,Belize
1397,Ryan,Holland,Slovakia (Slovak Republic)
1398,James,Washington,Micronesia
1399,Shannon,Curtis,Jamaica
1400,John,Williams,Saint Barthelemy
1401,Scott,West,Haiti
1402,Michelle,Hall,Ecuador
1403,Christina,Le,Vanuatu
1404,Cassandra,Sandoval,French Guiana
1405,Allen,Flores,Argentina
1406,Michael,Clark,Latvia
1407,William,Martin,Pakistan
1408,Marcus,Smith,Iran
1409,Jane,Crawford,Zambia
1410,Victoria,Griffith,Gabon
1411,Colin,Dixon,Sudan
1412,Melissa,Snyder,Equatorial Guinea
1413,Megan,Garcia,Mayotte
1414,Nicole,Petersen,Maldives
1415,Gail,Smith,Liechtenstein
1416,Brandy,Berg,Mongolia
1417,Randy,Lara,Oman
1418,Timothy,Williams,Faroe Islands
1419,Christine,Zuniga,American Samoa
1420,Dawn,Hamilton,Isle of Man
1421,Christopher,Peterson,Svalbard & Jan Mayen Islands
1422,Amy,Tanner,Isle of Man
1423,Tasha,Edwards,Tunisia
1424,Tanya,Lam,Bosnia and Herzegovina
1425,Kurt,Huber,Honduras
1426,Clayton,Graves,Hungary
1427,Eduardo,Blake,Costa Rica
1428,Gloria,Anthony,Israel
1429,Mandy,Wilson,Tuvalu
1430,Michael,Becker,Fiji
1431,Melanie,Raymond,Nigeria
1432,Allen,Stephens,Montenegro
1433,Amber,Medina,Fiji
1434,Andrew,Edwards,Netherlands Antilles
1435,Dennis,Carter,Belgium
1436,Paul,Cohen,Switzerland
1437,Jennifer,Graves,Belgium
1438,Catherine,Gilbert,Nigeria
1439,Mario,Greer,Central African Republic
1440,Jason,Jones,Guyana
1441,Stacy,Bennett,Yemen
1442,Kyle,Fry,Cayman Islands
1443,Michael,Scott,Algeria
1444,Krista,Alexander,British Virgin Islands
1445,Kristina,Powers,Swaziland
1446,Ryan,Howell,Finland
1447,Monique,Foley,Falkland Islands (Malvinas)
1448,Cameron,Anthony,Tunisia
1449,Mary,Riley,Somalia
1450,Jason,Holden,Sudan
1451,Susan,Cooper,Tuvalu
1452,James,Clark,Saudi Arabia
1453,Kenneth,Brown,Saudi Arabia
1454,Kristy,Arnold,Iraq
1455,Chase,Flores,Eritrea
1456,Michele,Ramirez,British Virgin Islands
1457,Gregory,Soto,Mexico
1458,Michelle,Stewart,Iceland
1459,Gregory,Cuevas,Mali
1460,Blake,Martinez,Panama
1461,Lisa,White,Mozambique
1462,Kenneth,Hoffman,Marshall Islands
1463,Jason,Smith,Malaysia
1464,Adam,Harris,Cameroon
1465,Carl,Young,Peru
1466,Patricia,Walker,Czech Republic
1467,Christina,Castro,Australia
1468,Gregory,Sanchez,Mozambique
1469,Gary,Little,Vietnam
1470,Gregory,Garrison,Slovenia
1471,Susan,Williams,Dominica
1472,Kara,Green,Macao
1473,Michael,Moran,Eritrea
1474,Shari,Jackson,Samoa
1475,Anna,Russell,Angola
1476,Rachel,Espinoza,Uganda
1477,Robert,Williams,Marshall Islands
1478,Walter,Allen,Kiribati
1479,Zachary,Swanson,Cocos (Keeling) Islands
1480,Judith,Martin,Fiji
1481,Jessica,Roth,Brazil
1482,Nicole,Silva,Kyrgyz Republic
1483,Jill,Rodriguez,Italy
1484,Cynthia,Pittman,Nauru
1485,Robert,Mccormick,San Marino
1486,Carol,Smith,Saint Martin
1487,Patricia,Hernandez,Barbados
1488,Kathleen,Turner,Libyan Arab Jamahiriya
1489,Carol,Garrett,France
1490,Ronald,Davis,Qatar
1491,Shannon,Lee,Vietnam
1492,Derrick,White,Montserrat
1493,April,Martin,Sudan
1494,Richard,Watts,Saint Lucia
1495,Sandra,Stone,Mayotte
1496,Sarah,Blackburn,Greece
1497,Dawn,King,Benin
1498,Alec,Robbins,Central African Republic
1499,Patricia,Graves,Peru
1500,Craig,Wilson,Tokelau
1501,Teresa,Taylor,Jersey
1502,Michael,Alvarez,Chad
1503,Emily,Sanders,Belize
1504,Cynthia,Ruiz,Mexico
1505,Mary,Ray,Nicaragua
1506,Deanna,Harris,Portugal
1507,Bill,Taylor,Belize
1508,Matthew,Villarreal,Mexico
1509,Corey,Young,Sweden
1510,Kenneth,Jones,Marshall Islands
1511,Robert,Martinez,Myanmar
1512,Edward,Wilson,Germany
1513,Jonathan,Meadows,Djibouti
1514,Richard,Long,Benin
1515,Robert,Greene,Montserrat
1516,Lisa,Garner,Tokelau
1517,Heather,Larson,Brunei Darussalam
1518,Benjamin,Garcia,Papua New Guinea
1519,Gary,Avila,French Polynesia
1520,Amy,Santos,Netherlands
1521,Kristen,Gomez,India
1522,Austin,Donaldson,Moldova
1523,Michael,Mendoza,Montserrat
1524,Patrick,Allen,Colombia
1525,Patricia,Todd,Brazil
1526,Peter,Rodriguez,Wallis and Futuna
1527,Chad,Gillespie,Congo
1528,Cynthia,Hutchinson,Portugal
1529,Linda,Turner,Iraq
1530,Wesley,Hubbard,Saint Lucia
1531,Christy,Duffy,Burundi
1532,Julian,Robles,Vietnam
1533,Sarah,Franklin,Myanmar
1534,Stephen,Marks,Ukraine
1535,Elizabeth,Brown,Gabon
1536,Katherine,Gutierrez,Lebanon
1537,Pamela,Campbell,San Marino
1538,Kayla,Oconnor,Slovakia (Slovak Republic)
1539,Amber,Caldwell,American Samoa
